frequency_hz,magnitude,magnitude_db,phase_degrees
2715.000,0.0802352219323,-21.912698836,-156.421547550
2720.000,0.0797242524545,-21.968190886,-156.498562146
2725.000,0.0792305946401,-22.022141692,-156.579600921
2730.000,0.0787351269965,-22.076629354,-156.655324074
2735.000,0.0782369679434,-22.131759778,-156.734881794
2740.000,0.0777490384849,-22.186099463,-156.813372611
2745.000,0.0772569582697,-22.241247894,-156.886875984
2750.000,0.0767668422785,-22.296526465,-156.972428779
2755.000,0.0762877707094,-22.350901519,-157.042457990
2760.000,0.0758118832269,-22.405254300,-157.114548753
2765.000,0.0753236123048,-22.461377213,-157.192267276
2770.000,0.0748473161168,-22.516475360,-157.268241836
2775.000,0.0743738548181,-22.571594166,-157.344553440
2780.000,0.0739047517789,-22.626552746,-157.420807005
2785.000,0.073439085612,-22.681454783,-157.494721053
2790.000,0.0729721288049,-22.736859679,-157.570154293
2795.000,0.072511543128,-22.791857050,-157.644426864
2800.000,0.0720541245169,-22.846823086,-157.718740162
2805.000,0.0715934528128,-22.902533838,-157.794124136
2810.000,0.0711389660918,-22.957849020,-157.864542309
2815.000,0.0706846700008,-23.013495304,-157.940956579
2820.000,0.070239358647,-23.068389252,-158.010531323
2825.000,0.0697926782992,-23.123802705,-158.088829485
2830.000,0.0693487598751,-23.179226015,-158.162947981
2835.000,0.0689040098676,-23.235110072,-158.233870677
2840.000,0.0684594811473,-23.291327934,-158.307089015
2845.000,0.0680278948991,-23.346259359,-158.379834440
2850.000,0.0675897933596,-23.402377626,-158.446833526
2855.000,0.0671624410376,-23.457470554,-158.523103274
2860.000,0.0667333336792,-23.513143587,-158.594290886
2865.000,0.0663044819825,-23.569142272,-158.665733038
2870.000,0.0658807876596,-23.624824342,-158.734862215
2875.000,0.06546196826,-23.680218816,-158.808351488
2880.000,0.0650375352858,-23.736718509,-158.877521007
2885.000,0.0646234260401,-23.792200428,-158.949754213
2890.000,0.0642075756006,-23.848274564,-159.021053824
2895.000,0.0637908361271,-23.904834107,-159.092162992
2900.000,0.0633938109641,-23.959062790,-159.164701132
2905.000,0.0629751380525,-24.016617436,-159.233282226
2910.000,0.0625636907942,-24.073552781,-159.302855188
2915.000,0.0621622637245,-24.129463570,-159.374924680
2920.000,0.0617629235251,-24.185443100,-159.444209591
2925.000,0.0613630307292,-24.241863973,-159.506064722
2930.000,0.0609666628937,-24.298151522,-159.581499537
2935.000,0.0605691667525,-24.354968017,-159.647564474
2940.000,0.0601806934104,-24.410856251,-159.718588688
2945.000,0.059788865432,-24.467593756,-159.785817324
2950.000,0.0593993767065,-24.524362243,-159.849844685
2955.000,0.0590116090175,-24.581250873,-159.922416169
2960.000,0.0586303424569,-24.637551382,-159.987916211
2965.000,0.0582470566399,-24.694520313,-160.056890727
2970.000,0.057865957136,-24.751537180,-160.124669072
2975.000,0.0574873678177,-24.808551520,-160.193493001
2980.000,0.0571178805866,-24.864558317,-160.259701318
2985.000,0.056739133003,-24.922346094,-160.326606073
2990.000,0.0563685881571,-24.979256853,-160.395078225
2995.000,0.0560009369382,-25.036094137,-160.461655730
3000.000,0.0556398845469,-25.092275597,-160.511396338
3005.000,0.0552654205753,-25.150930412,-160.595523478
3010.000,0.0549008997715,-25.208410757,-160.660660557
3015.000,0.0545416535683,-25.265433989,-160.726969043
3020.000,0.0541849537513,-25.322425860,-160.793739239
3025.000,0.0538252649507,-25.380276474,-160.856239445
3030.000,0.05347104911,-25.437625898,-160.920097179
3035.000,0.0531142330288,-25.495781707,-160.991147230
3040.000,0.0527625289246,-25.553487935,-161.058902708
3045.000,0.0524155065444,-25.610804256,-161.120611609
3050.000,0.0520667887847,-25.668784132,-161.189178119
3055.000,0.051721308594,-25.726609912,-161.249728345
3060.000,0.0513751325962,-25.784940885,-161.312118406
3065.000,0.0510353197358,-25.842583201,-161.379490214
3070.000,0.0506942099368,-25.900832820,-161.442759055
3075.000,0.0503635537573,-25.957672655,-161.509093414
3080.000,0.0500254446417,-26.016180851,-161.568185382
3085.000,0.0496856751489,-26.075376089,-161.634659954
3090.000,0.0493511171091,-26.134060244,-161.700222276
3095.000,0.0490223306923,-26.192120894,-161.763382725
3100.000,0.048689035618,-26.251376548,-161.828034327
3105.000,0.0483674492742,-26.308936303,-161.887305994
3110.000,0.0480421553683,-26.367550332,-161.952104360
3115.000,0.0477144890796,-26.426994444,-162.014559432
3120.000,0.0473957704182,-26.485208258,-162.072053589
3125.000,0.0470509810933,-26.548626327,-162.133599719
3130.000,0.0467535770019,-26.603703134,-162.203097710
3135.000,0.0464375235115,-26.662618980,-162.262206434
3140.000,0.0461249170879,-26.721288030,-162.318727662
3145.000,0.0458103395259,-26.780729788,-162.389476736
3150.000,0.0454997968553,-26.839810847,-162.448895168
3155.000,0.0451897569863,-26.899199883,-162.512069164
3160.000,0.0448790734961,-26.959122349,-162.574298056
3165.000,0.0445720580858,-27.018746244,-162.635546524
3170.000,0.0442683155705,-27.078140056,-162.695251783
3175.000,0.0439605954461,-27.138728674,-162.753825893
3180.000,0.0436620413917,-27.197919260,-162.817017658
3185.000,0.0433604369042,-27.258127009,-162.880860013
3190.000,0.0430675082018,-27.317005098,-162.943819307
3195.000,0.0427679658328,-27.377628111,-163.002805211
3200.000,0.0424627874488,-27.439830004,-163.049458537
3205.000,0.0421798568208,-27.497897976,-163.119568880
3210.000,0.0418867626194,-27.558464089,-163.179090392
3215.000,0.0415971072594,-27.618737399,-163.240875653
3220.000,0.0413070907985,-27.679507814,-163.307030484
3225.000,0.0410191686679,-27.740262914,-163.364050827
3230.000,0.040735104117,-27.800623386,-163.422397399
3235.000,0.0404503928046,-27.861545134,-163.479523929
3240.000,0.040168414509,-27.922306200,-163.538583739
3245.000,0.0398859370047,-27.983604020,-163.597402655
3250.000,0.0396005417047,-28.045977464,-163.661066520
3255.000,0.0393289779691,-28.105746787,-163.717082456
3260.000,0.0390500509294,-28.167567908,-163.772575496
3265.000,0.0387773979419,-28.228426730,-163.832771185
3270.000,0.0385049878328,-28.289660190,-163.892761921
3275.000,0.0382297004659,-28.351982094,-163.955667095
3280.000,0.0379603881662,-28.413387106,-164.006262425
3285.000,0.0376898173834,-28.475519336,-164.068182751
3290.000,0.0374221571783,-28.537423629,-164.124462052
3295.000,0.0371572932296,-28.599118605,-164.185665719
3300.000,0.0368843712236,-28.663152313,-164.236058555
3305.000,0.0366289665602,-28.723506685,-164.300594164
3310.000,0.0363673322098,-28.785771124,-164.354585896
3315.000,0.0361045440995,-28.848762691,-164.412738927
3320.000,0.0358469627326,-28.910952713,-164.470150144
3325.000,0.0355876910254,-28.974003773,-164.527167790
3330.000,0.0353317835812,-29.036688768,-164.589546985
3335.000,0.03507992498,-29.098826881,-164.641272655
3340.000,0.0348233982426,-29.162577010,-164.696821519
3345.000,0.034572132498,-29.225476625,-164.760978410
3350.000,0.0343232284559,-29.288237380,-164.824266674
3355.000,0.0340743748463,-29.351442066,-164.869452870
3360.000,0.033824998724,-29.415244222,-164.925791263
3365.000,0.0335742113574,-29.479883598,-164.985447836
3370.000,0.0333332983697,-29.542434205,-165.044836583
3375.000,0.0330920690935,-29.605521551,-165.087051129
3380.000,0.0328468186518,-29.670133745,-165.149126639
3385.000,0.0326030701033,-29.734830044,-165.206285997
3390.000,0.0323630677096,-29.799006363,-165.260621649
3395.000,0.0321219551845,-29.863960563,-165.320870384
3400.000,0.0318827264969,-29.928890928,-165.371235398
3405.000,0.0316499690507,-29.992534207,-165.431024667
3410.000,0.0314141167098,-30.057502942,-165.477500240
3415.000,0.0311822948427,-30.121838526,-165.538181379
3420.000,0.0309453220026,-30.188099878,-165.599653191
3425.000,0.0307142067136,-30.253213943,-165.649948731
3430.000,0.0304861592188,-30.317945731,-165.706236592
3435.000,0.0302544636439,-30.384210838,-165.762322113
3440.000,0.0300312400071,-30.448534703,-165.820182911
3445.000,0.0298028811263,-30.514834989,-165.870847320
3450.000,0.0295781365735,-30.580583802,-165.931353209
3455.000,0.0293537685605,-30.646722686,-165.980596580
3460.000,0.0291322708783,-30.712513211,-166.032584673
3465.000,0.0289097684425,-30.779107737,-166.088906406
3470.000,0.0286882961534,-30.845904889,-166.143858757
3475.000,0.0284702206999,-30.912183324,-166.196684916
3480.000,0.0282498478324,-30.979677743,-166.246094151
3485.000,0.0280369368197,-31.045388741,-166.302965089
3490.000,0.0278214327753,-31.112410161,-166.360392376
3495.000,0.0276067621884,-31.179690517,-166.410239129
3500.000,0.0274035721189,-31.243856444,-166.446171230
3505.000,0.0271813416287,-31.314582220,-166.517261512
3510.000,0.0269681983067,-31.382961339,-166.570173613
3515.000,0.0267615447094,-31.449776443,-166.622116979
3520.000,0.0265537322288,-31.517488571,-166.676236512
3525.000,0.0263431461259,-31.586647182,-166.731403959
3530.000,0.0261401427496,-31.653840902,-166.782504417
3535.000,0.025932690724,-31.723048387,-166.835863166
3540.000,0.0257304353557,-31.791057310,-166.890506657
3545.000,0.0255264988483,-31.860174957,-166.941424265
3550.000,0.0253260220421,-31.928660390,-166.996240893
3555.000,0.0251245048464,-31.998049771,-167.051769103
3560.000,0.0249210325276,-32.068679359,-167.090329742
3565.000,0.0247262496788,-32.136834994,-167.153390988
3570.000,0.0245300160035,-32.206043369,-167.203104047
3575.000,0.0243309122048,-32.276832167,-167.260531752
3580.000,0.0241365367321,-32.346500904,-167.308979029
3585.000,0.0239402383562,-32.417430599,-167.358556271
3590.000,0.023748947213,-32.487112756,-167.407795506
3595.000,0.0235568651924,-32.557650067,-167.464465490
3600.000,0.0233559214834,-32.632059868,-167.499170623
3605.000,0.0231760425366,-32.699214414,-167.566883901
3610.000,0.0229880896084,-32.769942373,-167.613554556
3615.000,0.0228004908044,-32.841116085,-167.670421718
3620.000,0.0226140992991,-32.912414103,-167.722921104
3625.000,0.0224260663899,-32.984937930,-167.768134127
3630.000,0.0222428657119,-33.056185203,-167.822293014
3635.000,0.0220592271274,-33.128194154,-167.876608529
3640.000,0.0218759011681,-33.200680947,-167.937680213
3645.000,0.0216948742571,-33.272857254,-167.977031503
3650.000,0.0215128959141,-33.346022480,-168.020470613
3655.000,0.0213344635743,-33.418365448,-168.079624157
3660.000,0.0211552647916,-33.491630688,-168.130723037
3665.000,0.0209782230143,-33.564626040,-168.178138836
3670.000,0.0208012404129,-33.638215331,-168.234776769
3675.000,0.0206262373665,-33.711599774,-168.287363707
3680.000,0.0204522737583,-33.785168056,-168.320280285
3685.000,0.0202770412457,-33.859908309,-168.377614722
3690.000,0.0201060154662,-33.933479754,-168.430492472
3695.000,0.0199335061416,-34.008326114,-168.481795881
3700.000,0.0197592633583,-34.084585006,-168.544830426
3705.000,0.0195927826674,-34.158077578,-168.583464762
3710.000,0.0194244358975,-34.233031693,-168.625348965
3715.000,0.0192561235889,-34.308622707,-168.677762618
3720.000,0.0190902893091,-34.383749798,-168.736192325
3725.000,0.0189241290373,-34.459681986,-168.781941340
3730.000,0.018757643267,-34.536434556,-168.838179561
3735.000,0.0185954943078,-34.611845454,-168.880371536
3740.000,0.0184283807262,-34.690256478,-168.932179882
3745.000,0.018268297158,-34.766038653,-168.983617673
3750.000,0.0181200884439,-34.836793737,-169.046592794
3755.000,0.017946768381,-34.920274842,-169.078520588
3760.000,0.0177853041257,-34.998774081,-169.106012656
3765.000,0.0176294512788,-35.075224100,-169.177334140
3770.000,0.0174721947498,-35.153050764,-169.228798193
3775.000,0.0173127366381,-35.232685548,-169.272701427
3780.000,0.0171578903695,-35.310722229,-169.319720821
3785.000,0.0170047749255,-35.388582240,-169.371185856
3790.000,0.0168506707051,-35.467656166,-169.418398029
3795.000,0.0166957500561,-35.547881310,-169.467945854
3800.000,0.0165433775882,-35.627516355,-169.527430837
3805.000,0.0163934146346,-35.706611530,-169.562564568
3810.000,0.0162444732793,-35.785887318,-169.612801030
3815.000,0.0160922086091,-35.867686923,-169.667754843
3820.000,0.0159457605871,-35.947095216,-169.704492622
3825.000,0.0158005602562,-36.026550271,-169.751724001
3830.000,0.0156484434786,-36.110577089,-169.818565503
3835.000,0.01550385905,-36.191203771,-169.858193685
3840.000,0.0153573360997,-36.273682219,-169.908394236
3845.000,0.01521308296,-36.355655329,-169.952893733
3850.000,0.0150690487792,-36.438283226,-170.004060853
3855.000,0.0149280156226,-36.519958382,-170.049136859
3860.000,0.0147849875008,-36.603580766,-170.096801160
3865.000,0.0146448625718,-36.686293988,-170.147524459
3870.000,0.0145027859902,-36.770971233,-170.192553969
3875.000,0.0143597335726,-36.857072357,-170.275159420
3880.000,0.0142295157486,-36.936197587,-170.271515964
3885.000,0.014088171545,-37.022907376,-170.330433867
3890.000,0.0139513650958,-37.107665920,-170.388728626
3895.000,0.0138138772531,-37.193688147,-170.425799669
3900.000,0.0136850568578,-37.275067877,-170.477078581
3905.000,0.0135458428449,-37.363879345,-170.522924917
3910.000,0.0134115352043,-37.450430121,-170.562946826
3915.000,0.0132798862325,-37.536112910,-170.619430992
3920.000,0.0131428902257,-37.626182390,-170.655166987
3925.000,0.0130138223,-37.711902555,-170.708483139
3930.000,0.0128843293783,-37.798763626,-170.771743805
3935.000,0.0127571284703,-37.884941418,-170.807399759
3940.000,0.0126235956555,-37.976338495,-170.849907187
3945.000,0.0125002809559,-38.061604514,-170.904390676
3950.000,0.0123731021681,-38.150428019,-170.927774264
3955.000,0.0122455497414,-38.240434265,-171.000563206
3960.000,0.0121222174852,-38.328358571,-171.053896958
3965.000,0.0119948729121,-38.420086982,-171.088804451
3970.000,0.0118691801552,-38.511585564,-171.132844736
3975.000,0.0117512463908,-38.598321354,-171.188019899
3980.000,0.0116259200214,-38.691453381,-171.240919447
3985.000,0.0115029834356,-38.783790112,-171.271899488
3990.000,0.0113822271259,-38.875455051,-171.329085491
3995.000,0.0112610895539,-38.968391756,-171.372451078
4000.000,0.0111356688734,-39.065673832,-171.445341027
4005.000,0.0110236589617,-39.153484619,-171.463094801
4010.000,0.0109067242538,-39.246113333,-171.498154078
4015.000,0.0107902930776,-39.339335184,-171.554260935
4020.000,0.0106716263175,-39.435387812,-171.583256899
4025.000,0.0105591722152,-39.527402538,-171.641516923
4030.000,0.0104426974517,-39.623746086,-171.690694500
4035.000,0.0103267312294,-39.720742522,-171.729727387
4040.000,0.010210456913,-39.819096460,-171.794088574
4045.000,0.0101005737589,-39.913079112,-171.825514393
4050.000,0.00999149082524,-40.007394122,-171.873408202
4055.000,0.0098793349387,-40.105445809,-171.914731333
4060.000,0.00976814394542,-40.203758983,-171.959497438
4065.000,0.00965701147096,-40.303145054,-172.019648681
4070.000,0.00954968100842,-40.400222702,-172.057590223
4075.000,0.00943890310887,-40.501569439,-172.108018330
4080.000,0.00933167463492,-40.600808241,-172.149677759
4085.000,0.00922507848951,-40.700598601,-172.196742896
4090.000,0.00912056217268,-40.799567837,-172.231758008
4095.000,0.00901232727191,-40.903260916,-172.278352455
4100.000,0.00890868066306,-41.003732167,-172.324979357
4105.000,0.00880587667114,-41.104548025,-172.370792186
4110.000,0.0087023878788,-41.207231269,-172.416894930
4115.000,0.00859831410552,-41.311733874,-172.472778127
4120.000,0.00850019188554,-41.411425406,-172.493404036
4125.000,0.00839416021702,-41.520454916,-172.546316076
4130.000,0.00829426844884,-41.624438251,-172.604562774
4135.000,0.00819406340024,-41.730013602,-172.644576828
4140.000,0.00809280664589,-41.838016714,-172.682911922
4145.000,0.0079982060529,-41.940148232,-172.749634410
4150.000,0.0079031227636,-42.044025437,-172.771469054
4155.000,0.00780263791289,-42.155170927,-172.823050753
4160.000,0.00770242545531,-42.267449923,-172.875698245
4165.000,0.00761064701357,-42.371568409,-172.904834972
4170.000,0.00751454192713,-42.481949762,-172.961870749
4175.000,0.00742011244687,-42.591790265,-173.006380088
4180.000,0.00732626525522,-42.702347226,-173.027495410
4185.000,0.00723461876381,-42.811686991,-173.094820478
4190.000,0.00714188613417,-42.923741564,-173.122288741
4195.000,0.0070488225027,-43.037668506,-173.182640502
4200.000,0.00696266443254,-43.144490705,-173.185088935
4205.000,0.00686791010344,-43.263507962,-173.277455947
4210.000,0.00677756668096,-43.378524019,-173.313503954
4215.000,0.00668934683102,-43.492325721,-173.356617524
4220.000,0.00660052689427,-43.608427901,-173.408082147
4225.000,0.00651413403372,-43.722866194,-173.467526146
4230.000,0.006425627318,-43.841689337,-173.488376935
4235.000,0.0063403003043,-43.957803431,-173.536349471
4240.000,0.00625752150342,-44.071952986,-173.580610242
4245.000,0.00616889945909,-44.195846157,-173.625739869
4250.000,0.00607130371717,-44.334360820,-173.627665676
4255.000,0.00599953344505,-44.437650426,-173.692747010
4260.000,0.00591868361247,-44.555497499,-173.745668678
4265.000,0.00583397808291,-44.680704135,-173.777839683
4270.000,0.00575074805724,-44.805513172,-173.848905725
4275.000,0.00566746965016,-44.932215938,-173.864125712
4280.000,0.00558925587545,-45.052920160,-173.932534071
4285.000,0.00550878148607,-45.178889084,-173.968052639
4290.000,0.00542865371857,-45.306157202,-174.020823604
4295.000,0.0053504645492,-45.432170182,-174.067273412
4300.000,0.00527437663024,-45.556577231,-174.103914111
4305.000,0.00519577111505,-45.686999776,-174.148385663
4310.000,0.00511884479634,-45.816560762,-174.195172218
4315.000,0.00504311958212,-45.946014675,-174.239108359
4320.000,0.00496929199542,-46.074109668,-174.278158258
4325.000,0.00489315169412,-46.208226407,-174.334512159
4330.000,0.0048181120871,-46.342462019,-174.361293175
4335.000,0.00474597217342,-46.473496249,-174.406019395
4340.000,0.00467254155433,-46.608936552,-174.475267991
4345.000,0.00459991993317,-46.744994553,-174.498906348
4350.000,0.00452596406889,-46.885777964,-174.513061674
4355.000,0.00445557592204,-47.021923033,-174.580496131
4360.000,0.0043872459616,-47.156160342,-174.645521243
4365.000,0.00431303298633,-47.304344407,-174.679112727
4370.000,0.00424565570883,-47.441104536,-174.743392134
4375.000,0.00415732779528,-47.623714621,-174.771996905
4380.000,0.00410774999662,-47.727919921,-174.819522648
4385.000,0.00404203723181,-47.867993809,-174.849428817
4390.000,0.00397436791692,-48.014638633,-174.886865803
4395.000,0.00390639019583,-48.164487574,-174.926801297
4400.000,0.00383827680776,-48.317274163,-174.950700282
4405.000,0.00377639818066,-48.458444405,-175.016639812
4410.000,0.00371262335796,-48.606382146,-175.061994275
4415.000,0.00364768586937,-48.759651384,-175.099507617
4420.000,0.00358207251363,-48.917312535,-175.165021748
4425.000,0.0035177392034,-49.074727224,-175.154360777
4430.000,0.00345771220366,-49.224223145,-175.231304586
4435.000,0.00339751844549,-49.376763535,-175.272663402
4440.000,0.00333539925675,-49.537043447,-175.328370123
4445.000,0.00327328889126,-49.700313268,-175.357974073
4450.000,0.00321540458163,-49.855287475,-175.344722699
4455.000,0.00315608851979,-50.017016490,-175.448542034
4460.000,0.00309730033601,-50.180333607,-175.516792760
4465.000,0.00303744131345,-50.349842087,-175.497303303
4470.000,0.00298176166545,-50.510541460,-175.586354196
4475.000,0.00292680871675,-50.672113204,-175.633135181
4480.000,0.00286666257974,-50.852468453,-175.684655522
4485.000,0.00281196208351,-51.019810793,-175.697569897
4490.000,0.00275873843433,-51.185789491,-175.748153481
4495.000,0.00270246576926,-51.364795966,-175.781173862
4500.000,0.00264910778209,-51.538007431,-175.640701572
4505.000,0.00259399241898,-51.720625950,-175.898129886
4510.000,0.00254341955173,-51.891639891,-175.896159276
4515.000,0.00248848952493,-52.081283661,-175.962190733
4520.000,0.00243569253711,-52.267550691,-175.937741557
4525.000,0.00238803431726,-52.439188729,-175.982312139
4530.000,0.00233338847019,-52.640259048,-176.081669892
4535.000,0.00228435287298,-52.824736161,-176.132322966
4540.000,0.0022361818047,-53.009857812,-176.197400816
4545.000,0.00218631181965,-53.205757947,-176.201777790
4550.000,0.00213657465797,-53.405638542,-176.326498324
4555.000,0.00209037061336,-53.595534172,-176.307242619
4560.000,0.00204151553078,-53.800946237,-176.370675686
4565.000,0.00199699546763,-53.992458416,-176.342863088
4570.000,0.00194768617956,-54.209620348,-176.365628475
4575.000,0.00190618176878,-54.396713770,-176.438804548
4580.000,0.0018582634901,-54.617854115,-176.444016183
4585.000,0.00181304231651,-54.831841187,-176.532845391
4590.000,0.00177169833093,-55.032204479,-176.558812773
4595.000,0.00172510797602,-55.263674337,-176.675288686
4600.000,0.00169826720894,-55.399879518,-176.894169260
4605.000,0.00164130716876,-55.696202672,-176.705418246
4610.000,0.00160225480762,-55.905368333,-176.746694138
4615.000,0.00155773200775,-56.150145125,-176.741269148
4620.000,0.00152005548314,-56.362811194,-176.793654718
4625.000,0.00148225335114,-56.581551182,-176.858764615
4630.000,0.00143807525822,-56.844367712,-176.888872633
4635.000,0.00139952334589,-57.080397051,-176.969479559
4640.000,0.00136724598243,-57.283066882,-177.057847829
4645.000,0.00132229279961,-57.573447339,-177.007007515
4650.000,0.0012865479474,-57.811480475,-177.055399909
4655.000,0.00124752503023,-58.079014639,-177.122932009
4660.000,0.00121293780033,-58.323229385,-177.257003355
4665.000,0.00117532927408,-58.596808934,-177.255882665
4670.000,0.0011436373355,-58.834233500,-177.272257967
4675.000,0.00110747876458,-59.113291849,-177.370658535
4680.000,0.00107427691798,-59.377675109,-177.499333296
4685.000,0.00104012696352,-59.658272903,-177.584620607
4690.000,0.00100596732772,-59.948322485,-177.429396374
4695.000,0.000975704028975,-60.213638033,-177.489465012
4700.000,0.000939896073342,-60.538403295,-177.490019079
4705.000,0.000914322185517,-60.778014844,-177.658089450
4710.000,0.000880112881106,-61.109232455,-177.601291585
4715.000,0.000852137205754,-61.389809445,-177.630875653
4720.000,0.000820204217761,-61.721560035,-177.568923959
4725.000,0.00079117456496,-62.034553662,-177.645669327
4730.000,0.000765290084048,-62.323478277,-177.940863818
4735.000,0.000736927497032,-62.651504766,-178.085645370
4740.000,0.000703434839194,-63.055522521,-177.461998893
4745.000,0.000683036631106,-63.311120092,-177.829874617
4750.000,0.000652589685431,-63.707195896,-177.641262794
4755.000,0.000625856231999,-64.070508378,-178.172097275
4760.000,0.000603327766245,-64.388933744,-178.264091131
4765.000,0.000575687542359,-64.796263368,-178.031142409
4770.000,0.000551130811091,-65.174906179,-177.953379571
4775.000,0.000533922290721,-65.450438948,-178.318724112
4780.000,0.000499446406995,-66.030222137,-178.124560912
4785.000,0.000480767952055,-66.361289801,-178.023213879
4790.000,0.000460985207701,-66.726260204,-178.193494526
4795.000,0.000439888164287,-67.133154461,-178.357257548
4800.000,0.000410792032496,-67.727559767,-179.402682370
4805.000,0.000395301215741,-68.061437000,-178.561460834
4810.000,0.00037852455638,-68.438118817,-178.821678093
4815.000,0.000356461758467,-68.959741096,-178.851137886
4820.000,0.000335820352477,-69.477859737,-178.488072671
4825.000,0.00031718261292,-69.973812551,-177.170272448
4830.000,0.000307220212937,-70.251004283,-178.180221319
4835.000,0.000285229228923,-70.896119442,-178.768314415
4840.000,0.00026340612054,-71.587482759,-179.364056044
4845.000,0.000247103466922,-72.142423226,-178.848144813
4850.000,0.000235079652669,-72.575699193,-179.695373054
4855.000,0.000221208058766,-73.103981108,-179.628203494
4860.000,0.000209938404989,-73.558162134,-179.072743497
4865.000,0.000187901074824,-74.521414713,-179.687063496
4870.000,0.000174419599763,-75.168094288,179.944823089
4875.000,0.000162818466974,-75.765926774,180.000000000
4880.000,0.000157000922449,-76.081955918,179.895984815
4885.000,0.000145583366804,-76.737764824,-179.741667377
4890.000,0.000123371094411,-78.175731653,-177.345243924
4895.000,0.00011001580774,-79.170898166,-177.448686070
4900.000,8.93174370924e-05,-80.981274945,-174.750411514
4905.000,8.83512338335e-05,-81.075747623,-176.723719730
4910.000,8.6064241442e-05,-81.303545094,-177.402116367
4915.000,8.33192679913e-05,-81.585091085,-177.865185868
4920.000,7.94389948701e-05,-81.999325191,-178.693120121
4925.000,7.16749102508e-05,-82.892656844,-179.838672428
4930.000,5.9866699767e-05,-84.456293645,-179.374193508
4935.000,4.25306374197e-05,-87.425962167,-179.867596960
4940.000,3.20721270439e-05,-89.877444729,179.489355250
4945.000,2.39299906732e-05,-92.421149413,-179.516847671
4950.000,2.09797623213e-05,-93.563988724,179.301747698
4955.000,6.14926857414e-06,-104.223530768,179.480474218
4960.000,2.55679721279e-20,-391.846074316,26.038715660
4965.000,6.62811325655e-21,-403.572201585,-21.203112900
4970.000,2.22874551466e-20,-393.038790357,-41.255575691
4975.000,2.41975193871e-21,-412.324583070,-78.080351728
4980.000,1.75521461521e-20,-395.113395470,-123.544355109
4985.000,2.25347620998e-21,-412.942940449,66.518609317
4990.000,1.34930327152e-20,-397.397808533,170.168089955
4995.000,6.54594459356e-21,-403.680553500,-22.682601691
5000.000,4.67172808098e-21,-406.610448867,90.000000000
